,distance,TICKER,y,Effective_Duration,wkil
229,-0.489396624,BRAZIL,1.774248029,4.317530166,1.73E-66
149,-0.250531985,TURKGB,1.760684539,4.339864831,1.45E-17
15,0,PANAMA,1.940767237,4.369030599,1.312492614
293,-1.188469523,ARGENT,1.670786609,4.372545923,0
135,-0.36157023,CROTB,1.782159608,4.376973819,1.43E-36
130,-0.36157023,CROTB,1.770539211,4.377048206,1.43E-36
196,0.716345922,RPGB,1.384722253,4.404517283,0
248,-0.748362709,JAMAN,1.943313011,4.444215703,1.33E-156
32,0.129623356,MEX,1.569072022,4.454292045,4.24E-05
308,-1.321135065,UKRGB,1.776349618,4.466634987,0
325,-1.321135065,UKRGB,1.772641335,4.467411235,0
194,0.44281892,POLAND,1.764163742,4.468479319,1.34E-54
95,-0.062281254,INDOGB,1.668630927,4.518141443,0.412651861
85,-0.062281254,INDOGB,1.656368648,4.518580469,0.412651861
170,-0.108871113,URUGUA,1.505465134,4.733556451,0.000567121
114,-0.219677331,COLOM,1.685639595,4.744448501,1.55E-13
238,0.70806378,CHILBT,1.571133647,5.056614232,5.99E-140
306,-1.321135065,UKRGB,1.757776606,5.090844773,0
326,-1.321135065,UKRGB,1.75443272,5.09192268,0
331,-2.439769286,VENZ,1.946360895,5.119346805,0
180,-0.349924785,SATB,1.798273441,5.206472475,1.91E-34
49,-0.247058871,RFLB,1.727252829,5.234369518,4.37E-17
59,-0.247058871,RFLB,1.727252829,5.234369518,4.37E-17
147,-0.250531985,TURKGB,1.824616073,5.245449934,7.24E-18
193,0.44281892,POLAND,1.873695355,5.285047967,2.01E-54
259,-0.907757866,LEBGB,1.70595572,5.334381242,3.84E-229
17,0,PANAMA,1.821824703,5.346820713,0.274061182
36,0.129623356,MEX,1.720491108,5.351830709,2.59E-05
98,-0.062281254,INDOGB,1.785614531,5.401072511,0.330121489
9,0,PANAMA,1.934959736,5.403175328,2.691357756
83,-0.062281254,INDOGB,1.74378999,5.403194489,0.330121489
8,0,PANAMA,1.930257863,5.403542029,2.691357756
14,0,PANAMA,1.930238068,5.403543569,2.691357756
35,0.129623356,MEX,1.723771947,5.4139986,0.000108622
139,-0.250531985,TURKGB,1.845269279,5.488902887,1.81E-17
268,-0.907757866,LEBGB,1.709578292,5.623988353,2.74E-229
316,-1.321135065,UKRGB,1.75009254,5.660950785,0
327,-1.321135065,UKRGB,1.747025377,5.66237526,0
133,-0.36157023,CROTB,1.791726536,5.793884472,1.43E-36
137,-0.36157023,CROTB,1.791666003,5.794140528,1.43E-36
25,0.022099384,HIBTB,1.801659963,5.881498826,2.887431038
288,-0.934078193,PAKGB,1.794416036,5.891843547,8.52E-243
286,-0.934078193,PAKGB,1.794228936,5.892970968,8.52E-243
341,-2.439769286,VENZ,1.832412531,5.912468053,0
217,-0.489396624,BRAZIL,1.930955197,5.922064348,5.36E-68
218,-0.489396624,BRAZIL,1.930955197,5.922064348,6.65E-67
235,0.70806378,CHILBT,1.690278238,6.099513049,6.77E-140
214,0.716345922,RPGB,1.893767657,6.102627781,3.26E-143
335,-2.439769286,VENZ,1.894493296,6.118589491,0
230,-0.489396624,BRAZIL,1.877515057,6.145654364,1.25E-66
123,-0.219677331,COLOM,1.889620965,6.189676336,7.76E-14
317,-1.321135065,UKRGB,1.738747372,6.190562298,0
328,-1.321135065,UKRGB,1.735881924,6.192366506,0
97,-0.062281254,INDOGB,1.793228475,6.219261725,0.247591117
100,-0.062281254,INDOGB,1.863953997,6.219600738,0.165060744
96,-0.062281254,INDOGB,1.78456463,6.219957503,0.247591117
66,-0.062281254,INDOGB,1.856786744,6.220554542,0.165060744
145,-0.250531985,TURKGB,1.817057643,6.265784864,1.09E-17
24,0.022099384,HIBTB,1.800615376,6.274078273,2.887431038
243,-0.748362709,JAMAN,1.748608051,6.282889014,4.24E-156
346,-2.439769286,VENZ,1.773852428,6.28454412,0
190,0.44281892,POLAND,1.870261927,6.328580217,1.34E-54
111,-0.219677331,COLOM,1.693131977,6.339664742,7.76E-14
165,-0.108871113,URUGUA,1.584688033,6.34793062,0.001546353
64,-0.247058871,RFLB,1.735642153,6.359294664,6.56E-17
132,-0.36157023,CROTB,1.778878343,6.361709229,1.67E-36
138,-0.36157023,CROTB,1.778818856,6.362013488,1.67E-36
195,0.716345922,RPGB,1.938387432,6.362861654,1.96E-143
57,-0.247058871,RFLB,1.734471709,6.363486751,6.56E-17
101,-0.062281254,INDOGB,1.887475062,6.381585883,0.330121489
79,-0.062281254,INDOGB,1.880762002,6.382540627,0.330121489
