4/14/2015,4.673199824,-0.013876487,4.673199824,4.671009812,4.669511208,4.66898277,4.669710511,4.671989488,4.676125332,4.682434848,4.691244559,4.702885283,4.717679885,4.735920009,4.757825583,4.783475696,4.812681201,4.844702155,4.877471588,4.9052081,4.911863909,4.867706374,4.903460714
4/15/2015,4.651947923,-0.011916869,4.651947923,4.652305174,4.652512564,4.65271562,4.653117067,4.653979097,4.655626085,4.658447442,4.66289983,4.669507144,4.67885547,4.691578292,4.708324398,4.729695011,4.756119409,4.787575945,4.82283336,4.857089735,4.875147128,4.845597426,4.891543845
4/16/2015,4.621927427,-0.043497891,4.621927427,4.62127142,4.620636152,4.620020972,4.619465777,4.619065872,4.618987657,4.619485171,4.620917232,4.623764249,4.628642503,4.636311563,4.647666875,4.663702727,4.685413291,4.713540397,4.74785386,4.784842181,4.810677056,4.793090929,4.848045954
4/17/2015,5.05074038,0.011854885,5.05074038,5.029859676,5.008915446,4.987910702,4.966856437,4.945785474,4.924771029,4.903950267,4.883553075,4.863935819,4.845618884,4.829324717,4.816009208,4.806871581,4.803309837,4.806731557,4.817915072,4.834803563,4.845352785,4.817235543,4.859900839
4/20/2015,4.649612714,0.024798658,4.649612714,4.669864995,4.688022853,4.704077211,4.71802119,4.729855569,4.739599806,4.747310388,4.753108322,4.757217508,4.760015128,4.762093578,4.764329805,4.767950105,4.774559761,4.786050839,4.804093527,4.828103795,4.84809757,4.832413126,4.884699497
4/21/2015,4.647381444,-0.002158117,4.647381444,4.648397715,4.651229773,4.655562091,4.66107777,4.667460446,4.674399517,4.681601233,4.688808948,4.69583652,4.702619227,4.709286153,4.71625559,4.724348297,4.734895583,4.749764902,4.771024616,4.799161043,4.826083652,4.82111133,4.88254138
4/22/2015,4.700201453,0.030274644,4.700201453,4.699124998,4.698331749,4.698046745,4.698431645,4.699584862,4.701543265,4.704287501,4.707754309,4.711860823,4.716547662,4.721849092,4.727998722,4.73557542,4.745679595,4.760080023,4.781079699,4.810050551,4.840742611,4.843826748,4.912816023
4/23/2015,4.685668887,-0.029643228,4.685668887,4.684859531,4.68397085,4.683079081,4.682292793,4.681737074,4.681538232,4.681810272,4.682645764,4.684115805,4.686286661,4.689264224,4.693280851,4.698840036,4.706926123,4.719244818,4.738282954,4.766196558,4.798556334,4.807757789,4.883172796
4/24/2015,4.666084558,-0.038238235,4.666084558,4.665111395,4.664049364,4.662898002,4.661678558,4.660438128,4.65924919,4.658205176,4.657413747,4.656991414,4.657066492,4.657802346,4.659459393,4.662520766,4.667906889,4.677276077,4.693252687,4.718677259,4.750894745,4.764347804,4.844934561
4/27/2015,5.028463273,-0.032020203,5.028463273,5.008694669,4.988819862,4.968825452,4.948702289,4.928451936,4.908092987,4.887665868,4.867235381,4.846891845,4.826754781,4.806988651,4.787848823,4.769787512,4.753659663,4.741057724,4.734678642,4.737927988,4.749833416,4.747134385,4.812914358
4/28/2015,5.024410554,-0.006392636,5.024410554,5.023305128,5.020212221,5.015113893,5.007990374,4.99882274,4.987597493,4.974312491,4.95898343,4.941650449,4.922386349,4.901312558,4.878637934,4.854750363,4.830410085,4.807101455,4.787510916,4.775466633,4.771537757,4.75492519,4.806521723
4/29/2015,5.03027786,-0.01004445,5.03027786,5.029427,5.028266851,5.026496597,5.023811472,5.019902967,5.014460414,5.007174423,4.997742308,4.985875522,4.971309879,4.953822496,4.933267234,4.909656094,4.883339302,4.855362218,4.828028744,4.805150534,4.788371762,4.759150595,4.796477272
4/30/2015,5.059071186,-0.003719553,5.059071186,5.057403,5.055618798,5.053627065,5.051275333,5.048349243,5.044572089,5.039605476,5.033051814,5.024459339,5.013330757,4.999138653,4.981357083,4.959533667,4.93345518,4.903499796,4.871261591,4.840077012,4.812094107,4.77061305,4.79275772
5/1/2015,5.071068347,-3.64E-03,5.071068347,5.070203252,5.069159736,5.06790667,5.066382432,5.06447943,5.062028501,5.058783545,5.054407109,5.04845784,5.04038127,5.029506905,5.015059651,4.996207039,4.972193536,4.942664511,4.908313691,4.871634633,4.834718624,4.782181079,4.789121156
5/4/2015,5.072964757,0.002196667,5.072964757,5.072936516,5.072803922,5.072535544,5.072087626,5.071392592,5.07034288,5.068770166,5.066420365,5.062925144,5.057771347,5.050271105,5.039539693,5.024500074,5.003962569,4.976887072,4.943001238,4.903701319,4.860520237,4.798807096,4.791317822
5/5/2015,5.072794262,0.01192728,5.072794262,5.073397738,5.073987956,5.074544546,5.075038391,5.075425664,5.075637031,5.075560376,5.075015615,5.073720435,5.071246444,5.06696653,5.059997889,5.049155772,5.032961173,5.00980933,4.978501667,4.939203448,4.892482192,4.823837371,4.803245103
5/6/2015,5.068708649,-0.009230814,5.068708649,5.068481563,5.068313499,5.068199412,5.068128435,5.0680802,5.06801792,5.067875969,5.06753911,5.066810087,5.06536214,5.062673536,5.057943705,5.04999925,5.037223846,5.017611049,4.989158412,4.950783036,4.901797105,4.827311661,4.794014289
5/7/2015,5.056291187,0.001225869,5.056291187,5.056961999,5.057616005,5.058261301,5.05890381,5.059544907,5.060176967,5.060774915,5.061280704,5.061576333,5.061439598,5.060475707,5.058018219,5.052998243,5.043802157,5.028200485,5.003565662,4.967651248,4.918349795,4.839925213,4.795240158
5/8/2015,5.028016298,-0.007582986,5.028016298,5.029084434,5.03021797,5.031415601,5.032677203,5.034002704,5.035389603,5.036827769,5.038288866,5.03970597,5.040936455,5.041698331,5.041467659,5.039325621,5.033758309,5.022467199,5.0023894,4.970260467,4.922491758,4.842125931,4.787657171
5/11/2015,5.034776677,0.016793694,5.034776677,5.03533175,5.036000176,5.03679157,5.037715521,5.038781607,5.039998663,5.041372352,5.04289903,5.044552021,5.046253413,5.047820118,5.048867483,5.048649392,5.045819405,5.038139839,5.022301811,4.994212539,4.948834575,4.867712477,4.804450866
5/12/2015,5.03595516,-0.033320078,5.03595516,5.034257986,5.032627654,5.03108261,5.029643217,5.028331752,5.027172188,5.02618915,5.025404677,5.024829713,5.024444248,5.024154844,5.023710507,5.02254836,5.019536077,5.012603611,4.998376419,4.972151866,4.927558563,4.844470537,4.771130788
5/13/2015,5.039473759,-0.001344007,5.039473759,5.03914577,5.038654748,5.038013486,5.037238849,5.036352256,5.035380086,5.034353743,5.033308523,5.032279135,5.031287,5.030309152,5.029209403,5.027598645,5.024576577,5.018313142,5.005520681,4.981107743,4.937540476,4.852943891,4.76978678
5/14/2015,5.055462185,0.002851115,5.055462185,5.05478892,5.054066553,5.053272547,5.052387741,5.051397481,5.05029289,5.049072121,5.047741166,5.046312814,5.04480015,5.04319613,5.041421185,5.039204109,5.035838039,5.029738739,5.017789873,4.994684357,4.95189865,4.865778365,4.772637895
